t,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,0.015845862798161126,0.002046246510346633,0.02122683257560158,0.46095491829952756,-0.4668165722756446,0.4102444316526165
0.06666666666666667,0.03169172559632225,0.004092493020693266,0.04245366515120316,0.9219098365990551,-0.9336331445512892,0.820488863305233
0.1,0.04753758839448338,0.0061387395310398985,0.06368049772680474,1.3828647548985826,-1.4004497168269339,1.2307332949578496
0.13333333333333333,0.0633834511926445,0.008184986041386531,0.08490733030240633,1.8438196731981102,-1.8672662891025784,1.640977726610466
0.16666666666666666,0.07922931399080563,0.010231232551733164,0.1061341628780079,2.3047745914976376,-2.334082861378223,2.0512221582630823
0.2,0.09507517678896675,0.012277479062079797,0.1273609954536095,2.7657295097971653,-2.8008994336538677,2.4614665899156987
0.23333333333333334,0.11092103958712787,0.01432372557242643,0.14858782802921106,3.226684428096693,-3.2677160059295125,2.871711021568315
0.26666666666666666,0.126766902385289,0.016369972082773063,0.16981466060481265,3.6876393463962205,-3.7345325782051573,3.2819554532209314
0.3,0.14261276518345015,0.018416218593119697,0.19104149318041425,4.148594264695748,-4.201349150480802,3.6921998848735478
0.3333333333333333,0.15845862798161128,0.020462465103466332,0.21226832575601584,4.609549182995275,-4.668165722756446,4.102444316526165
0.36666666666666664,0.17430449077977242,0.022508711613812966,0.23349515833161744,5.0705041012948024,-5.13498229503209,4.512688748178781
0.4,0.19015035357793356,0.0245549581241596,0.25472199090721903,5.53145901959433,-5.601798867307735,4.922933179831397
0.43333333333333335,0.2059962163760947,0.026601204634506236,0.2759488234828206,5.992413937893857,-6.068615439583379,5.333177611484014
0.4666666666666667,0.22184207917425583,0.02864745114485287,0.2971756560584222,6.453368856193384,-6.535432011859023,5.74342204313663
0.5,0.23768794197241697,0.030693697655199505,0.3184024886340238,6.914323774492911,-7.0022485841346676,6.153666474789246
0.5333333333333333,0.2535338047705781,0.03273994416554614,0.3396293212096254,7.375278692792438,-7.469065156410312,6.563910906441863
0.5666666666666667,0.2693796675687392,0.034786190675892774,0.360856153785227,7.8362336110919655,-7.935881728685956,6.974155338094479
0.6,0.28522553036690035,0.03683243718623941,0.3820829863608286,8.297188529391493,-8.402698300961601,7.3843997697470956
0.6333333333333333,0.3010713931650615,0.03887868369658604,0.4033098189364302,8.75814344769102,-8.869514873237247,7.794644201399712
0.6666666666666666,0.3169172559632226,0.04092493020693268,0.4245366515120318,9.219098365990549,-9.336331445512892,8.20488863305233
0.7,0.33276311876138376,0.04297117671727931,0.4457634840876334,9.680053284290077,-9.803148017788537,8.615133064704946
0.7333333333333333,0.32747154886542745,0.030872159511502344,0.42985068487243544,10.141008202589605,-10.269964590064182,9.025377496357562
0.7666666666666666,0.32217997896947115,0.018773142305725375,0.4139378856572375,10.601963120889133,-10.736781162339827,9.435621928010178
0.8,0.31688840907351484,0.006674125099948407,0.39802508644203954,11.062918039188661,-11.203597734615473,9.845866359662795
0.8333333333333334,0.31159683917755854,-0.005424892105828562,0.3821122872268416,11.523872957488189,-11.670414306891118,10.256110791315411
0.8666666666666667,0.30630526928160223,-0.01752390931160553,0.36619948801164365,11.984827875787717,-12.137230879166763,10.666355222968027
0.9,0.3010136993856459,-0.0296229265173825,0.3502866887964457,12.445782794087245,-12.604047451442408,11.076599654620644
0.9333333333333333,0.2957221294896896,-0.04172194372315947,0.33437388958124775,12.906737712386773,-13.070864023718054,11.48684408627326
0.9666666666666667,0.2904305595937333,-0.053820960928936436,0.3184610903660498,13.367692630686301,-13.537680595993699,11.897088517925877
1.0,0.285138989697777,-0.0659199781347134,0.30254829115085186,13.82864754898583,-14.004497168269344,12.307332949578493
1.0333333333333332,0.2798474198018207,-0.07801899534049037,0.2866354919356539,14.289602467285357,-14.47131374054499,12.71757738123111
1.0666666666666667,0.2745558499058644,-0.09011801254626733,0.27072269272045596,14.750557385584885,-14.938130312820634,13.127821812883726
1.1,0.2692642800099081,-0.1022170297520443,0.254809893505258,15.211512303884414,-15.40494688509628,13.538066244536342
1.1333333333333333,0.2639727101139518,-0.11431604695782127,0.23889709429006006,15.672467222183942,-15.871763457371925,13.948310676188958
1.1666666666666667,0.2586811402179955,-0.12641506416359824,0.22298429507486212,16.133422140483468,-16.33858002964757,14.358555107841575
1.2,0.2533895703220392,-0.1385140813693752,0.20707149585966417,16.594377058782996,-16.805396601923213,14.768799539494191
1.2333333333333334,0.24809800042608288,-0.15061309857515218,0.19115869664446622,17.055331977082524,-17.272213174198857,15.179043971146807
1.2666666666666666,0.24280643053012657,-0.16271211578092915,0.17524589742926827,17.516286895382052,-17.7390297464745,15.589288402799424
1.3,0.23751486063417027,-0.1748111329867061,0.15933309821407032,17.97724181368158,-18.205846318750144,15.99953283445204
1.3333333333333333,0.23222329073821396,-0.18691015019248308,0.14342029899887238,18.438196731981108,-18.672662891025787,16.40977726610466
1.3666666666666667,0.2320756033074299,-0.18431050275725624,0.14097025703947746,18.899151650280636,-19.13947946330143,16.820021697757277
1.4,0.23192791587664585,-0.1817108553220294,0.13852021508008255,19.360106568580164,-19.606296035577074,17.230266129409895
1.4333333333333333,0.2317802284458618,-0.17911120788680257,0.13607017312068764,19.181320929275643,-19.34291404582739,17.117426841686743
1.4666666666666666,0.23163254101507774,-0.17651156045157573,0.13362013116129273,19.00253528997112,-19.079532056077703,17.004587553963592
1.5,0.2314848535842937,-0.1739119130163489,0.13117008920189782,18.8237496506666,-18.816150066328017,16.89174826624044
1.5333333333333332,0.23133716615350963,-0.17131226558112206,0.1287200472425029,18.644964011362077,-18.55276807657833,16.77890897851729
1.5666666666666667,0.23118947872272558,-0.16871261814589522,0.126270005283108,18.466178372057556,-18.289386086828646,16.66606969079414
1.6,0.23104179129194152,-0.16611297071066838,0.12381996332371309,18.287392732753034,-18.02600409707896,16.553230403070987
1.6333333333333333,0.23089410386115747,-0.16351332327544155,0.12136992136431818,18.108607093448512,-17.762622107329275,16.440391115347836
1.6666666666666667,0.2307464164303734,-0.1609136758402147,0.11891987940492327,17.92982145414399,-17.49924011757959,16.327551827624685
1.7,0.23059872899958936,-0.15831402840498787,0.11646983744552836,17.75103581483947,-17.235858127829903,16.214712539901534
1.7333333333333334,0.2304510415688053,-0.15571438096976103,0.11401979548613345,17.572250175534947,-16.972476138080218,16.101873252178383
1.7666666666666666,0.23030335413802125,-0.1531147335345342,0.11156975352673854,17.393464536230425,-16.709094148330532,15.989033964455231
1.8,0.2301556667072372,-0.15051508609930736,0.10911971156734362,17.214678896925903,-16.445712158580847,15.87619467673208
1.8333333333333333,0.23000797927645314,-0.14791543866408052,0.10666966960794871,17.03589325762138,-16.18233016883116,15.763355389008929
1.8666666666666667,0.22986029184566908,-0.14531579122885369,0.1042196276485538,16.85710761831686,-15.918948179081475,15.650516101285778
1.9,0.22971260441488503,-0.14271614379362685,0.10176958568915889,16.67832197901234,-15.65556618933179,15.537676813562626
1.9333333333333333,0.22956491698410098,-0.1401164963584,0.09931954372976398,16.499536339707817,-15.392184199582104,15.424837525839475
1.9666666666666666,0.22941722955331692,-0.13751684892317317,0.09686950177036907,16.320750700403295,-15.128802209832418,15.311998238116324
2.0,0.22926954212253287,-0.13491720148794634,0.09441945981097416,16.141965061098773,-14.865420220082733,15.199158950393173
2.033333333333333,0.2291218546917488,-0.1323175540527195,0.09196941785157925,15.963179421794251,-14.602038230333047,15.086319662670022
2.0666666666666664,0.22897416726096476,-0.12971790661749266,0.08951937589218434,15.78439378248973,-14.338656240583362,14.97348037494687
2.1,0.2288264798301807,-0.12711825918226582,0.08706933393278943,15.605608143185208,-14.075274250833676,14.86064108722372
2.1333333333333333,0.22867879239939665,-0.12451861174703899,0.08461929197339452,15.426822503880686,-13.81189226108399,14.747801799500568
2.1666666666666665,0.2285311049686126,-0.12191896431181215,0.0821692500139996,15.248036864576164,-13.548510271334305,14.634962511777417
2.2,0.22838341753782854,-0.11931931687658531,0.0797192080546047,15.069251225271643,-13.285128281584619,14.522123224054265
2.2333333333333334,0.22823573010704448,-0.11671966944135848,0.07726916609520978,14.89046558596712,-13.021746291834933,14.409283936331114
2.2666666666666666,0.22808804267626043,-0.11412002200613164,0.07481912413581487,14.7116799466626,-12.758364302085248,14.296444648607963
2.3,0.22794035524547637,-0.1115203745709048,0.07236908217641996,14.532894307358077,-12.494982312335562,14.183605360884812
2.3333333333333335,0.22779266781469232,-0.10892072713567796,0.06991904021702505,14.354108668053556,-12.231600322585876,14.07076607316166
2.3666666666666667,0.22764498038390826,-0.10632107970045113,0.06746899825763014,14.175323028749034,-11.96821833283619,13.95792678543851
2.4,0.2274972929531242,-0.10372143226522429,0.06501895629823523,13.996537389444512,-11.704836343086505,13.845087497715358
2.433333333333333,0.22734960552234015,-0.10112178482999745,0.06256891433884032,13.81775175013999,-11.44145435333682,13.732248209992207
2.466666666666667,0.2272019180915561,-0.09852213739477061,0.06011887237944541,13.638966110835469,-11.178072363587134,13.619408922269056
2.5,0.22705423066077204,-0.09592248995954378,0.0576688304200505,13.460180471530947,-10.914690373837448,13.506569634545905
2.533333333333333,0.226906543229988,-0.09332284252431694,0.05521878846065559,13.281394832226425,-10.651308384087763,13.393730346822753
2.5666666666666664,0.22675885579920393,-0.0907231950890901,0.05276874650126068,13.102609192921904,-10.387926394338077,13.280891059099602
2.6,0.22661116836841988,-0.08812354765386327,0.050318704541865766,12.923823553617382,-10.124544404588391,13.16805177137645
2.6333333333333333,0.22646348093763582,-0.08552390021863643,0.047868662582470856,12.74503791431286,-9.861162414838706,13.0552124836533
2.6666666666666665,0.22631579350685177,-0.08292425278340959,0.045418620623075945,12.566252275008338,-9.59778042508902,12.942373195930148
2.7,0.22616810607606772,-0.08032460534818275,0.042968578663681034,12.387466635703817,-9.334398435339335,12.829533908206997
2.7333333333333334,0.22602041864528366,-0.07772495791295592,0.04051853670428612,12.208680996399295,-9.071016445589649,12.716694620483846
2.7666666666666666,0.2258727312144996,-0.07512531047772908,0.03806849474489121,12.029895357094773,-8.807634455839963,12.603855332760695
2.8,0.22572504378371555,-0.07252566304250224,0.0356184527854963,11.851109717790251,-8.544252466090278,12.491016045037544
2.8333333333333335,0.2255773563529315,-0.0699260156072754,0.03316841082610139,11.67232407848573,-8.280870476340592,12.378176757314392
2.8666666666666667,0.22542966892214744,-0.06732636817204857,0.03071836886670648,11.493538439181208,-8.017488486590906,12.265337469591241
2.9,0.2252819814913634,-0.06472672073682173,0.02826832690731157,11.314752799876686,-7.754106496841221,12.15249818186809
2.933333333333333,0.22513429406057933,-0.062127073301594886,0.02581828494791666,11.135967160572164,-7.490724507091535,12.039658894144939
2.966666666666667,0.22498660662979528,-0.05952742586636804,0.023368242988521748,10.957181521267643,-7.2273425173418495,11.926819606421788
3.0,0.22483891919901122,-0.0569277784311412,0.020918201029126837,10.778395881963121,-6.963960527592164,11.813980318698636
3.033333333333333,0.22469123176822717,-0.05432813099591435,0.018468159069731926,10.5996102426586,-6.700578537842478,11.701141030975485
3.0666666666666664,0.2245435443374431,-0.05172848356068751,0.016018117110337016,10.420824603354077,-6.437196548092793,11.588301743252334
3.1,0.22439585690665906,-0.049128836125460665,0.013568075150942105,10.242038964049556,-6.173814558343107,11.475462455529183
3.1333333333333333,0.224248169475875,-0.04652918869023382,0.011118033191547194,10.063253324745034,-5.910432568593421,11.362623167806031
